Protein,PROTEIN.ID,Len,X10BT2_43,X13BT2_71,X21BT2_40,X26BT2_127,X66BT2_17,X74BT2_88,X5BT2_110,X55BT2_96,X73BT2_21,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown,p.value,log.p.value,axes.LogFoldChange,axes.log.p.value,color.set,color.outline
lcl|c240357_g2_i2|m.27113,m.27113,1100,1,0,2,0,0,0,2,2,2,0.527,0.9507,0.004884,0.000396,0.672236,0.341756688,0.466282977,0.527,0.466282977,#FFFFFF,#5A2731
lcl|c224672_g1_i1|m.10055,m.10055,661,5,7,2,1,6,4,3,5,13,0.525,1.6973,0,0,0.641877,0.089639957,1.047498359,0.525,1.047498359,#E07F80,#5A2731
lcl|c241856_g2_i4|m.29015,m.29015,592,1,2,1,0,1,1,2,2,2,0.525,0.9061,0.008292,0.000705,0.675463,0.364882925,0.437846459,0.525,0.437846459,#FFFFFF,#5A2731
lcl|c238085_g2_i5|m.24082,m.24082,222,2,0,2,0,0,0,3,0,3,0.524,0.9902,0.002999,0.000233,0.669556,0.322076373,0.492041134,0.524,0.492041134,#FFFFFF,#5A2731
lcl|c240014_g2_i1|m.26649,m.26649,865,1,1,1,1,3,2,2,3,3,0.522,1.0136,0.002228,0.000169,0.668047,0.310773658,0.507555801,0.522,0.507555801,#FFFFFF,#5A2731
lcl|c232813_g1_i6|m.17800,m.17800,145,8,12,6,12,11,5,26,5,15,0.52,2.5764,0,0,0.629738,0.009983508,2.000716835,0.52,2.000716835,#94221F,#5A2731
lcl|c241650_g2_i3|m.28825,m.28825,873,0,0,0,0,0,1,0,2,2,0.519,0.7886,0.029888,0.002879,0.685008,0.430345831,0.3661824,0.519,0.3661824,#FFFFFF,#5A2731
lcl|c241444_g1_i3|m.28579,m.28579,731,1,0,0,1,0,0,2,2,0,0.517,0.8402,0.017376,0.001584,0.680631,0.400796258,0.397076341,0.517,0.397076341,#FFFFFF,#5A2731
lcl|c202472_g1_i1|m.1259,m.1259,104,123,128,136,169,51,79,143,153,279,0.516,8.5508,0,0,0.617331,1.22E-17,16.91279278,0.516,9.99999,#94221F,#5A2731
lcl|c237309_g2_i2|m.23145,m.23145,131,1,1,0,0,2,1,3,2,1,0.514,0.8744,0.011913,0.001048,0.67789,0.381900457,0.418049821,0.514,0.418049821,#FFFFFF,#5A2731
lcl|c167783_g1_i1|m.480,m.480,134,1,1,1,1,1,1,2,1,2,0.514,0.8719,0.012252,0.00108,0.678086,0.383262934,0.41650318,0.514,0.41650318,#FFFFFF,#5A2731
lcl|c244026_g2_i1|m.31638,m.31638,226,0,2,0,1,0,0,4,0,0,0.512,0.9247,0.006668,0.000556,0.674091,0.355121979,0.449622447,0.512,0.449622447,#FFFFFF,#5A2731
lcl|c230880_g3_i5|m.15737,m.15737,268,2,1,0,3,5,3,3,0,9,0.511,1.2426,8.80E-05,5.00E-06,0.656061,0.21401527,0.669555239,0.511,0.669555239,#FFFFFF,#5A2731
lcl|c226978_g9_i3|m.11996,m.11996,123,4,12,7,6,11,6,15,17,6,0.51,2.2058,0,0,0.633123,0.027398006,1.562281039,0.51,1.562281039,#C25757,#5A2731
lcl|c234903_g3_i2|m.20397,m.20397,465,1,0,0,0,2,0,0,0,4,0.51,0.8847,0.010603,0.000923,0.677089,0.376318456,0.424444482,0.51,0.424444482,#FFFFFF,#5A2731
lcl|c218814_g3_i7|m.5970,m.5970,263,1,1,0,0,0,1,1,3,1,0.506,0.8208,0.021389,0.00199,0.682243,0.411760199,0.385355635,0.506,0.385355635,#FFFFFF,#5A2731
lcl|c229853_g1_i1|m.14683,m.14683,297,1,2,0,0,0,0,0,3,2,0.505,0.8655,0.01316,0.001168,0.678591,0.386764416,0.41255349,0.505,0.41255349,#FFFFFF,#5A2731
lcl|c214720_g1_i1|m.3639,m.3639,283,0,0,0,1,0,1,2,0,2,0.505,0.7904,0.029345,0.002821,0.684851,0.429294202,0.367244977,0.505,0.367244977,#FFFFFF,#5A2731
lcl|c214971_g6_i7|m.3760,m.3760,277,1,0,0,1,1,0,2,2,0,0.5,0.7882,0.03001,0.002892,0.685043,0.430579729,0.36594642,0.5,0.36594642,#FFFFFF,#5A2731
lcl|c239281_g1_i1|m.25557,m.25557,378,253,14,370,193,58,480,312,607,208,0.499,11.7308,0,0,0.617126,8.86E-32,31.0524823,0.499,9.99999,#FFFFFF,#5A2731
lcl|c241825_g1_i4|m.28980,m.28980,288,2,0,0,0,0,0,0,0,4,0.498,0.9036,0.008536,0.000728,0.675651,0.366207541,0.436272717,0.498,0.436272717,#FFFFFF,#5A2731
lcl|c240793_g1_i1|m.27747,m.27747,333,0,0,0,0,1,0,3,0,0,0.498,0.8037,0.025589,0.002425,0.683698,0.421570254,0.37513004,0.498,0.37513004,#FFFFFF,#5A2731
lcl|c225056_g1_i2|m.10336,m.10336,713,0,0,0,0,0,0,0,0,3,0.496,0.7867,0.030472,0.002941,0.685175,0.431457504,0.365061973,0.496,0.365061973,#FFFFFF,#5A2731
lcl|c241389_g1_i2|m.28515,m.28515,177,3,1,0,4,0,0,3,0,5,0.495,1.0165,0.002147,0.000162,0.667864,0.309391348,0.509491836,0.495,0.509491836,#FFFFFF,#5A2731
lcl|c242793_g1_i1|m.30227,m.30227,626,2,9,5,0,15,1,5,21,0,0.494,1.8625,0,0,0.638209,0.062532645,1.203893198,0.494,1.203893198,#FFFFFF,#5A2731
lcl|c270076_g1_i1|m.32416,m.32416,223,5,6,1,2,5,4,3,12,4,0.494,1.6411,0,0,0.643281,0.100776659,0.996640045,0.494,0.996640045,#FFFFFF,#5A2731
lcl|c218364_g2_i1|m.5747,m.5747,462,0,0,0,0,1,0,3,0,0,0.494,0.787,0.030379,0.002931,0.685148,0.431281866,0.365238802,0.494,0.365238802,#FFFFFF,#5A2731
lcl|c223162_g2_i6|m.8914,m.8914,891,1,2,2,0,4,0,0,0,7,0.492,1.1486,0.000357,2.30E-05,0.660406,0.250720957,0.600809363,0.492,0.600809363,#FFFFFF,#5A2731
lcl|c318732_g1_i1|m.32501,m.32501,363,14,14,22,7,12,14,41,9,18,0.485,2.9919,0,0,0.626564,0.002772471,2.557133045,0.485,2.557133045,#FFFFFF,#5A2731
lcl|c224866_g1_i2|m.10191,m.10191,310,15,19,10,0,9,6,24,0,24,0.484,2.5317,0,0,0.630112,0.011351106,1.944961812,0.484,1.944961812,#FFFFFF,#5A2731
lcl|c221514_g6_i1|m.7698,m.7698,249,0,5,4,1,4,0,1,1,11,0.484,1.3368,1.90E-05,1.00E-06,0.652373,0.181287929,0.741631112,0.484,0.741631112,#FFFFFF,#5A2731
lcl|c231577_g2_i2|m.16429,m.16429,176,1,0,0,0,0,0,3,0,0,0.479,0.7943,0.028197,0.002699,0.684511,0.427020804,0.369550966,0.479,0.369550966,#FFFFFF,#5A2731
lcl|c229041_g1_i1|m.13901,m.13901,398,0,0,0,0,1,2,0,2,3,0.477,0.8149,0.022763,0.002131,0.682742,0.415129553,0.381816348,0.477,0.381816348,#FFFFFF,#5A2731
lcl|c215957_g2_i7|m.4321,m.4321,345,14,11,7,18,17,11,40,3,20,0.476,2.7982,0,0,0.627971,0.005138828,2.289135901,0.476,2.289135901,#FFFFFF,#5A2731
lcl|c241409_g1_i4|m.28539,m.28539,192,8,4,1,3,4,7,2,3,17,0.476,1.596,0,0,0.644458,0.110488793,0.956681769,0.476,0.956681769,#FFFFFF,#5A2731
lcl|c210230_g1_i1|m.2146,m.2146,229,0,0,0,0,1,0,2,1,2,0.474,0.8317,0.019043,0.001751,0.681333,0.405578301,0.391925289,0.474,0.391925289,#FFFFFF,#5A2731
lcl|c240327_g5_i1|m.27085,m.27085,127,0,0,0,0,1,1,0,0,3,0.474,0.7751,0.034256,0.003349,0.686199,0.438280572,0.358247781,0.474,0.358247781,#FFFFFF,#5A2731
lcl|c234687_g2_i2|m.20139,m.20139,137,3,2,2,1,1,1,0,6,0,0.47,0.9826,0.003298,0.000259,0.670059,0.325804344,0.487043129,0.47,0.487043129,#FFFFFF,#5A2731
lcl|c230767_g4_i2|m.15603,m.15603,166,0,0,0,0,0,0,3,0,0,0.47,0.7472,0.045079,0.004547,0.688718,0.454942844,0.342043162,0.47,0.342043162,#FFFFFF,#5A2731
lcl|c244515_g4_i1|m.32348,m.32348,217,1,2,3,1,5,3,4,3,5,0.469,1.1499,0.00035,2.30E-05,0.660341,0.250185061,0.601738627,0.469,0.601738627,#FFFFFF,#5A2731
lcl|c237004_g1_i4|m.22774,m.22774,1502,0,0,0,0,0,0,3,0,0,0.469,0.7424,0.04721,0.004788,0.689159,0.45784502,0.339281506,0.469,0.339281506,#FFFFFF,#5A2731
lcl|c239813_g5_i1|m.26346,m.26346,1671,0,1,0,0,1,1,0,2,2,0.469,0.7286,0.05383,0.005547,0.690438,0.466246379,0.331384528,0.469,0.331384528,#FFFFFF,#5A2731
lcl|c231559_g1_i5|m.16408,m.16408,425,4,5,8,6,12,2,10,4,16,0.468,1.8695,0,0,0.638071,0.061553284,1.210748774,0.468,1.210748774,#FFFFFF,#5A2731
lcl|c236795_g1_i2|m.22544,m.22544,108,0,1,0,0,0,0,3,0,0,0.465,0.784,0.031319,0.003032,0.685412,0.43304011,0.363471875,0.465,0.363471875,#FFFFFF,#5A2731
lcl|c226971_g4_i11|m.11980,m.11980,176,1,0,1,1,3,2,1,4,2,0.464,0.9157,0.007413,0.000624,0.67475,0.359824265,0.443909553,0.464,0.443909553,#FFFFFF,#5A2731
lcl|c220963_g1_i1|m.7276,m.7276,189,1,4,1,2,1,1,0,6,0,0.463,0.9587,0.004431,0.000357,0.671679,0.337709898,0.47145621,0.463,0.47145621,#FFFFFF,#5A2731
lcl|c241873_g2_i3|m.29039,m.29039,237,6,3,1,1,4,4,7,0,7,0.457,1.364,1.20E-05,1.00E-06,0.651412,0.172567566,0.763040827,0.457,0.763040827,#FFFFFF,#5A2731
lcl|c238111_g1_i1|m.24102,m.24102,851,11,15,28,12,9,9,24,5,37,0.456,2.9181,0,0,0.627086,0.003521714,2.45324593,0.456,2.45324593,#FFFFFF,#5A2731
lcl|c228577_g3_i1|m.13439,m.13439,356,1,1,0,1,0,0,3,0,0,0.455,0.7648,0.037954,0.003753,0.68712,0.444390648,0.352235089,0.455,0.352235089,#FFFFFF,#5A2731
lcl|c238378_g1_i1|m.24441,m.24441,340,18,19,25,11,17,23,26,29,33,0.454,3.0846,0,0,0.625931,0.002038261,2.690740256,0.454,2.690740256,#FFFFFF,#5A2731
lcl|c238560_g5_i2|m.24666,m.24666,220,3,1,3,5,2,0,3,3,6,0.454,1.1369,0.000421,2.80E-05,0.661,0.255580092,0.592472978,0.454,0.592472978,#FFFFFF,#5A2731
lcl|c222186_g2_i2|m.8151,m.8151,221,2,3,3,0,6,4,2,6,7,0.448,1.2962,3.80E-05,2.00E-06,0.65389,0.19490659,0.710173478,0.448,0.710173478,#FFFFFF,#5A2731
lcl|c235384_g3_i4|m.20872,m.20872,846,3,1,2,2,1,1,3,1,4,0.447,0.8637,0.013426,0.001194,0.678734,0.387752714,0.411445154,0.447,0.411445154,#FFFFFF,#5A2731
lcl|c224713_g2_i1|m.10075,m.10075,309,4,3,0,9,4,6,1,7,13,0.444,1.5437,0,0,0.64588,0.122661026,0.911293406,0.444,0.911293406,#FFFFFF,#5A2731
lcl|c226212_g1_i3|m.11297,m.11297,389,5,5,16,1,8,5,12,2,17,0.443,1.8205,0,0,0.639069,0.068682896,1.1631514,0.443,1.1631514,#FFFFFF,#5A2731
lcl|c225015_g2_i1|m.10306,m.10306,238,2,1,3,2,5,0,1,2,8,0.443,1.1157,0.000568,3.80E-05,0.662108,0.264550571,0.577491297,0.443,0.577491297,#FFFFFF,#5A2731
lcl|c228479_g4_i1|m.13361,m.13361,630,0,1,1,1,1,1,1,0,3,0.443,0.7073,0.065595,0.006931,0.692443,0.479380066,0.31932003,0.443,0.31932003,#FFFFFF,#5A2731
lcl|c224242_g3_i7|m.9677,m.9677,306,2,2,2,2,5,5,6,3,5,0.442,1.2395,9.20E-05,5.00E-06,0.656193,0.215160389,0.66723768,0.442,0.66723768,#FFFFFF,#5A2731
lcl|c233502_g5_i2|m.18631,m.18631,659,0,1,0,0,1,1,0,3,0,0.441,0.6865,0.079109,0.008572,0.694433,0.492397864,0.307683839,0.441,0.307683839,#FFFFFF,#5A2731
lcl|c232804_g4_i5|m.17788,m.17788,301,0,0,0,0,3,1,0,1,4,0.439,0.8426,0.016929,0.001539,0.680435,0.399452191,0.398535192,0.439,0.398535192,#FFFFFF,#5A2731
lcl|c236114_g1_i1|m.21718,m.21718,518,3,2,2,2,5,3,2,1,10,0.438,1.2046,0.000157,9.00E-06,0.65773,0.228357757,0.641384232,0.438,0.641384232,#FFFFFF,#5A2731
lcl|c243935_g1_i3|m.31546,m.31546,356,5,2,3,2,7,3,4,3,10,0.437,1.3355,2.00E-05,1.00E-06,0.65242,0.181712755,0.740614586,0.437,0.740614586,#FFFFFF,#5A2731
lcl|c241854_g3_i2|m.29002,m.29002,3044,0,1,1,0,1,0,1,3,0,0.437,0.6568,0.10234,0.011508,0.697318,0.511309524,0.291316118,0.437,0.291316118,#FFFFFF,#5A2731
lcl|c233948_g1_i2|m.19238,m.19238,365,36,15,18,17,37,26,45,16,55,0.436,3.4048,0,0,0.624078,0.000662125,3.179059833,0.436,3.179059833,#FFFFFF,#5A2731
lcl|c214573_g3_i1|m.3534,m.3534,278,5,3,2,8,14,7,2,13,15,0.436,1.826,0,0,0.638953,0.067850262,1.168448472,0.436,1.168448472,#FFFFFF,#5A2731
lcl|c233953_g2_i7|m.19245,m.19245,156,2,0,0,0,3,0,2,0,4,0.432,0.8587,0.014191,0.001269,0.679132,0.39050605,0.408372233,0.432,0.408372233,#FFFFFF,#5A2731
lcl|c241333_g1_i3|m.28443,m.28443,175,3,2,1,2,1,1,3,3,2,0.43,0.9146,0.00751,0.000633,0.674831,0.360401659,0.443213219,0.43,0.443213219,#FFFFFF,#5A2731
lcl|c232381_g2_i3|m.17311,m.17311,335,21,8,18,12,23,23,32,7,41,0.429,2.8987,0,0,0.627227,0.003747132,2.426300962,0.429,2.426300962,#FFFFFF,#5A2731
lcl|c224488_g1_i1|m.9847,m.9847,546,3,4,10,1,4,5,1,6,14,0.429,1.4323,4.00E-06,0,0.649163,0.152057983,0.817990774,0.429,0.817990774,#FFFFFF,#5A2731
lcl|c230032_g6_i1|m.14874,m.14874,120,5,9,8,2,6,2,5,5,14,0.428,1.5423,0,0,0.645919,0.123000709,0.910092385,0.428,0.910092385,#FFFFFF,#5A2731
lcl|c228529_g1_i1|m.13404,m.13404,353,11,5,10,2,2,4,0,18,7,0.425,1.5333,1.00E-06,0,0.646171,0.125201955,0.902388891,0.425,0.902388891,#FFFFFF,#5A2731
lcl|c220485_g3_i1|m.6974,m.6974,107,0,0,0,0,19,10,1,0,23,0.424,1.4755,2.00E-06,0,0.647842,0.140078168,0.853629546,0.424,0.853629546,#FFFFFF,#5A2731
lcl|c227206_g2_i7|m.12247,m.12247,460,6,9,6,7,6,4,8,9,12,0.422,1.6861,0,0,0.642151,0.09177654,1.037268319,0.422,1.037268319,#FFFFFF,#5A2731
lcl|c226156_g7_i2|m.11251,m.11251,127,0,5,0,1,0,0,2,5,0,0.422,0.8254,0.020369,0.001886,0.681858,0.409144535,0.388123245,0.422,0.388123245,#FFFFFF,#5A2731
lcl|c220319_g5_i1|m.6862,m.6862,361,2,2,1,2,2,3,3,1,5,0.417,0.9261,0.006558,0.000546,0.673989,0.354394014,0.450513622,0.417,0.450513622,#FFFFFF,#5A2731
lcl|c243673_g1_i1|m.31225,m.31225,395,0,1,0,0,0,0,0,3,0,0.415,0.6444,0.113564,0.012975,0.698533,0.519316085,0.284568226,0.415,0.284568226,#FFFFFF,#5A2731
lcl|c226146_g2_i7|m.11244,m.11244,623,1,0,1,0,3,2,0,0,5,0.413,0.7963,0.027623,0.002639,0.684337,0.425857686,0.37073551,0.413,0.37073551,#FFFFFF,#5A2731
lcl|c230636_g2_i1|m.15503,m.15503,271,5,10,9,10,1,1,8,8,11,0.411,1.6112,0,0,0.644056,0.107136138,0.970064014,0.411,0.970064014,#FFFFFF,#5A2731
lcl|c241909_g2_i3|m.29133,m.29133,190,2,0,2,1,0,1,1,1,4,0.411,0.7958,0.027765,0.002654,0.68438,0.426148292,0.370439248,0.411,0.370439248,#FFFFFF,#5A2731
lcl|c231469_g3_i4|m.16290,m.16290,279,12,11,14,9,13,11,5,9,39,0.41,2.1891,0,0,0.633305,0.028589573,1.543792338,0.41,1.543792338,#FFFFFF,#5A2731
lcl|c216539_g3_i3|m.4633,m.4633,184,1,2,1,1,2,0,4,1,1,0.41,0.6865,0.079109,0.008572,0.694433,0.492397864,0.307683839,0.41,0.307683839,#FFFFFF,#5A2731
lcl|c236562_g3_i1|m.22244,m.22244,169,19,18,21,12,23,30,16,38,39,0.409,2.9596,0,0,0.626791,0.003080387,2.511394703,0.409,2.511394703,#FFFFFF,#5A2731
lcl|c243791_g1_i1|m.31323,m.31323,506,13,10,3,9,9,5,15,3,19,0.406,1.8722,0,0,0.638019,0.061178939,1.213398058,0.406,1.213398058,#FFFFFF,#5A2731
lcl|c243654_g1_i2|m.31195,m.31195,309,0,0,0,0,2,6,0,7,0,0.406,0.9338,0.005985,0.000495,0.673433,0.35040707,0.45542714,0.406,0.45542714,#FFFFFF,#5A2731
lcl|c228300_g4_i1|m.13216,m.13216,616,2,2,2,5,9,6,5,3,12,0.404,1.3453,1.70E-05,1.00E-06,0.652068,0.178528374,0.748292751,0.404,0.748292751,#FFFFFF,#5A2731
lcl|c224812_g3_i3|m.10152,m.10152,146,0,1,3,1,0,0,2,3,1,0.403,0.7146,0.061339,0.006425,0.691752,0.474856245,0.323437846,0.403,0.323437846,#FFFFFF,#5A2731
lcl|c210957_g4_i1|m.2306,m.2306,601,2,0,0,0,3,1,0,1,5,0.402,0.7415,0.04762,0.004835,0.689242,0.458390332,0.338764551,0.402,0.338764551,#FFFFFF,#5A2731
lcl|c220294_g1_i11|m.6858,m.6858,106,0,2,0,0,0,1,3,0,0,0.402,0.6502,0.1082,0.01227,0.697964,0.515563041,0.287718223,0.402,0.287718223,#FFFFFF,#5A2731
lcl|c216500_g6_i5|m.4616,m.4616,239,4,1,3,2,1,0,3,3,3,0.401,0.8178,0.022079,0.002061,0.682496,0.413471398,0.383554527,0.401,0.383554527,#FFFFFF,#5A2731
lcl|c216124_g1_i3|m.4406,m.4406,123,25,12,26,23,14,16,18,32,36,0.399,2.8991,0,0,0.627224,0.003742355,2.426855,0.399,2.426855,#FFFFFF,#5A2731
lcl|c239517_g6_i1|m.25917,m.25917,455,0,2,1,0,2,0,0,4,0,0.394,0.6463,0.111782,0.01274,0.698347,0.518085088,0.285598908,0.394,0.285598908,#FFFFFF,#5A2731
lcl|c209191_g2_i1|m.1916,m.1916,149,9,3,2,4,3,6,5,5,10,0.392,1.2772,5.10E-05,3.00E-06,0.654636,0.201531647,0.695656746,0.392,0.695656746,#FFFFFF,#5A2731
lcl|c229625_g1_i5|m.14457,m.14457,440,0,2,1,1,2,1,1,3,2,0.391,0.739,0.048773,0.004966,0.689473,0.459906997,0.337329983,0.391,0.337329983,#FFFFFF,#5A2731
lcl|c218445_g1_i1|m.5788,m.5788,973,1,1,1,1,3,1,0,2,3,0.391,0.73,0.053124,0.005465,0.690307,0.465390185,0.332182781,0.391,0.332182781,#FFFFFF,#5A2731
lcl|c231257_g1_i5|m.16082,m.16082,423,5,5,7,12,4,3,14,6,7,0.389,1.5573,0,0,0.645504,0.119399275,0.922998309,0.389,0.922998309,#FFFFFF,#5A2731
lcl|c221450_g9_i6|m.7639,m.7639,488,1,5,6,3,4,2,4,6,6,0.388,1.1666,0.000275,1.70E-05,0.659517,0.243371943,0.61372949,0.388,0.61372949,#FFFFFF,#5A2731
lcl|c215894_g1_i3|m.4266,m.4266,158,0,0,2,2,0,2,2,0,4,0.386,0.801,0.026315,0.002501,0.68393,0.423131646,0.373524493,0.386,0.373524493,#FFFFFF,#5A2731
lcl|c212839_g1_i3|m.2877,m.2877,288,8,7,7,8,15,10,15,9,17,0.385,1.8565,0,0,0.638329,0.063382323,1.198031848,0.385,1.198031848,#FFFFFF,#5A2731
lcl|c240628_g3_i3|m.27511,m.27511,605,0,0,0,0,4,4,0,0,7,0.384,0.8471,0.01612,0.001459,0.680068,0.396939385,0.401275807,0.384,0.401275807,#FFFFFF,#5A2731
lcl|c223433_g6_i1|m.9115,m.9115,297,1,0,3,0,3,2,1,0,6,0.384,0.813,0.023222,0.002179,0.682903,0.416218058,0.380679081,0.384,0.380679081,#FFFFFF,#5A2731
lcl|c241579_g2_i1|m.28728,m.28728,141,0,2,1,1,0,1,3,0,0,0.384,0.6001,0.161957,0.019632,0.702883,0.548439593,0.2608712,0.384,0.2608712,#FFFFFF,#5A2731
lcl|c231737_g1_i3|m.16576,m.16576,191,13,16,42,8,11,9,15,9,49,0.382,2.3897,0,0,0.631338,0.01686214,1.773087305,0.382,1.773087305,#FFFFFF,#5A2731
lcl|c219506_g5_i1|m.6423,m.6423,245,16,14,19,12,11,8,11,18,30,0.382,2.1229,0,0,0.634079,0.033762232,1.471568844,0.382,1.471568844,#FFFFFF,#5A2731
lcl|c236844_g2_i5|m.22607,m.22607,257,8,4,9,5,11,13,24,7,6,0.382,1.8189,0,0,0.639102,0.068926688,1.16161259,0.382,1.16161259,#FFFFFF,#5A2731
lcl|c232338_g2_i2|m.17255,m.17255,352,1,4,1,3,2,4,6,1,4,0.38,0.9894,0.003029,0.000236,0.669609,0.322467475,0.491514084,0.38,0.491514084,#FFFFFF,#5A2731
lcl|c240246_g6_i1|m.26956,m.26956,185,1,4,0,1,0,0,2,3,2,0.38,0.7301,0.053074,0.00546,0.690298,0.465329061,0.332239823,0.38,0.332239823,#FFFFFF,#5A2731
lcl|c240523_g1_i10|m.27367,m.27367,821,1,3,1,0,1,9,3,0,8,0.377,0.9985,0.002701,0.000208,0.669014,0.318036964,0.4975224,0.377,0.4975224,#FFFFFF,#5A2731
lcl|c233702_g11_i7|m.18877,m.18877,261,0,0,0,0,2,1,0,3,0,0.376,0.6019,0.159724,0.019313,0.702707,0.547240704,0.261821607,0.376,0.261821607,#FFFFFF,#5A2731
lcl|c230823_g3_i1|m.15672,m.15672,350,46,34,44,40,37,42,81,31,65,0.375,3.678,0,0,0.623038,0.00023507,3.628802867,0.375,3.628802867,#FFFFFF,#5A2731
lcl|c214118_g1_i2|m.3372,m.3372,151,38,33,51,15,29,24,32,48,59,0.375,3.3254,0,0,0.624473,0.000882918,3.054079796,0.375,3.054079796,#FFFFFF,#5A2731
lcl|c233661_g2_i3|m.18841,m.18841,210,5,0,34,42,18,16,45,3,36,0.373,2.7012,0,0,0.628724,0.006908978,2.1605862,0.373,2.1605862,#FFFFFF,#5A2731
lcl|c243506_g1_i6|m.31041,m.31041,710,14,7,5,0,19,13,9,6,28,0.371,1.8376,0,0,0.638712,0.066121369,1.179658164,0.371,1.179658164,#FFFFFF,#5A2731
lcl|c217198_g5_i5|m.5024,m.5024,486,1,0,1,1,1,2,1,1,3,0.367,0.6565,0.102601,0.011542,0.697347,0.511502468,0.291152267,0.367,0.291152267,#FFFFFF,#5A2731
lcl|c241874_g1_i11|m.29054,m.29054,577,3,4,9,0,2,3,2,4,10,0.366,1.0597,0.001219,8.80E-05,0.665237,0.289281103,0.538679936,0.366,0.538679936,#FFFFFF,#5A2731
lcl|c231891_g1_i1|m.16759,m.16759,301,6,5,6,3,5,7,8,4,11,0.363,1.3474,1.60E-05,1.00E-06,0.651993,0.177851441,0.749942613,0.363,0.749942613,#FFFFFF,#5A2731
lcl|c233596_g1_i1|m.18749,m.18749,391,8,4,4,2,3,4,2,8,8,0.363,1.1344,0.000436,2.90E-05,0.661129,0.256626799,0.590697993,0.363,0.590697993,#FFFFFF,#5A2731
lcl|c222323_g2_i2|m.8245,m.8245,289,1,2,2,1,2,2,3,2,2,0.363,0.6998,0.070226,0.007487,0.693157,0.484052215,0.315107788,0.363,0.315107788,#FFFFFF,#5A2731
lcl|c215616_g6_i2|m.4120,m.4120,315,27,42,25,44,19,24,19,22,88,0.359,3.3343,0,0,0.624426,0.000855144,3.067960886,0.359,3.067960886,#FFFFFF,#5A2731
lcl|c231378_g1_i2|m.16165,m.16165,1155,1,2,0,0,0,0,3,0,0,0.355,0.5677,0.206465,0.026198,0.706022,0.570238692,0.243943318,0.355,0.243943318,#FFFFFF,#5A2731
lcl|c237832_g1_i6|m.23803,m.23803,124,0,2,1,0,1,1,1,2,2,0.355,0.5519,0.231167,0.030022,0.70752,0.581016868,0.235811259,0.355,0.235811259,#FFFFFF,#5A2731
lcl|c211551_g6_i4|m.2453,m.2453,227,0,0,2,1,2,0,1,0,4,0.352,0.6386,0.11915,0.013716,0.699103,0.523083181,0.281429244,0.352,0.281429244,#FFFFFF,#5A2731
lcl|c210398_g1_i3|m.2174,m.2174,467,23,24,18,10,53,29,38,14,60,0.351,3.0096,0,0,0.626441,0.002615919,2.582375626,0.351,2.582375626,#FFFFFF,#5A2731
lcl|c229808_g3_i3|m.14640,m.14640,358,2,1,2,1,1,1,1,1,4,0.35,0.6314,0.126376,0.014686,0.69981,0.527779016,0.277547881,0.35,0.277547881,#FFFFFF,#5A2731
lcl|c221619_g2_i1|m.7763,m.7763,143,6,6,4,5,3,3,4,6,9,0.348,1.0889,0.000822,5.70E-05,0.663568,0.276197986,0.558779492,0.348,0.558779492,#FFFFFF,#5A2731
lcl|c243493_g3_i2|m.31028,m.31028,614,3,2,2,2,11,6,8,1,9,0.347,1.154,0.00033,2.10E-05,0.660136,0.248500169,0.604673312,0.347,0.604673312,#FFFFFF,#5A2731
lcl|c239673_g1_i3|m.26150,m.26150,750,2,1,5,0,3,2,3,0,6,0.346,0.8272,0.019982,0.001847,0.681707,0.408123712,0.389208172,0.346,0.389208172,#FFFFFF,#5A2731
lcl|c228864_g3_i2|m.13732,m.13732,444,24,76,110,47,78,37,68,89,106,0.345,4.3873,0,0,0.620941,1.15E-05,4.94018508,0.345,4.94018508,#FFFFFF,#5A2731
lcl|c221039_g3_i2|m.7343,m.7343,241,2,3,2,2,3,2,4,3,3,0.344,0.8388,0.017641,0.00161,0.680746,0.401581551,0.396226248,0.344,0.396226248,#FFFFFF,#5A2731
lcl|c218043_g2_i3|m.5510,m.5510,104,2,1,0,0,1,1,3,0,1,0.343,0.5837,0.183461,0.022753,0.704481,0.559422167,0.252260329,0.343,0.252260329,#FFFFFF,#5A2731
lcl|c235993_g2_i2|m.21545,m.21545,397,1,1,0,2,1,1,2,0,2,0.341,0.5167,0.293589,0.040251,0.710725,0.605365596,0.217982264,0.341,0.217982264,#FFFFFF,#5A2731
lcl|c231859_g5_i5|m.16713,m.16713,398,2,3,5,1,4,2,2,1,9,0.34,0.9283,0.006389,0.000531,0.67383,0.353251974,0.451915402,0.34,0.451915402,#FFFFFF,#5A2731
lcl|c221031_g2_i1|m.7336,m.7336,661,0,0,0,0,2,4,0,1,5,0.339,0.6247,0.133418,0.015643,0.700469,0.532167973,0.273951266,0.339,0.273951266,#FFFFFF,#5A2731
lcl|c241437_g3_i3|m.28567,m.28567,622,1,1,2,1,1,1,2,2,1,0.337,0.552,0.231005,0.029996,0.70751,0.580948353,0.235862475,0.337,0.235862475,#FFFFFF,#5A2731
lcl|c202129_g1_i1|m.1242,m.1242,199,11,15,12,16,10,9,16,22,14,0.335,1.8734,0,0,0.637995,0.06101317,1.21457641,0.335,1.21457641,#FFFFFF,#5A2731
lcl|c233312_g1_i1|m.18392,m.18392,275,0,1,1,1,1,2,2,2,0,0.333,0.5354,0.259161,0.034507,0.709049,0.59237329,0.227404532,0.333,0.227404532,#FFFFFF,#5A2731
